probeset_id	transcript_id
13498126	AT5G05880
13498129	AT5G05890
13498133	AT5G05900
13498136	AT5G05910
13498138	AT5G05940
13498148	AT1G49020;AT1G73900;AT1G75070;AT1G76000;AT1G17660;AT1G18430;AT1G20210;AT1G03515;AT2G33650;AT2G33660;AT2G39860;AT3G27555;AT3G51265;AT3G52765;AT3G59926;AT3G13335;AT3G02335;AT5G40545;AT5G05945;AT5G59055;AT5G14495;AT5G15815;AT5G21378
13498150	AT5G05950
13498154	AT5G05960
13498158	AT5G05970
13498171	AT2G22110;AT3G26747;AT4G39672;AT5G38155;AT5G05985;AT5G56975;AT5G15175;AT3G11395
13498173	AT5G05987
13498183	AT5G06000
13498187	AT5G06010
13498189	AT5G06020
13498191	AT5G06030
13498193	AT5G06040
13498196	AT5G06050
13498207	AT5G06090
13498210	AT5G06100
13498221	AT5G06120
13498250	AT5G06170
13498254	AT5G06180
13498268	AT5G06200
13498272	AT5G06210
13498279	AT5G06220
13498300	AT5G06240
13498306	AT5G06265
13498314	AT5G06270
13498318	AT5G06290
13498328	AT5G06310;AT5G06320
13498341	AT5G06340
13498350	AT5G06350
13498370	AT5G06360
13498381	AT5G06380
13498385	AT5G06390
13498391	AT5G06400
13498393	AT5G06420
13498399	AT5G06460
13498408	AT5G06500
13498410	AT5G06510
13498421	AT5G06590
13498433	AT5G06610
13498439	AT5G06620
13498447	AT5G06650
13498449	AT5G06660
13498453	AT5G06680
13498458	AT5G06700
13498466	AT5G06740
13498468	AT5G06800
13498478	AT5G06810
13498481	AT5G06820
13498499	AT5G06839
13498512	AT5G06860;AT5G06865
13498516	AT5G06870
13498520	AT5G06890
13498522	AT5G06910
13498533	AT5G06920
13498535	AT5G06930
13498544	AT5G06950
13498556	AT5G06960
13498568	AT5G06980
13498580	AT5G06990
13498584	AT5G07040
13498586	AT5G07080
13498590	AT5G07090
13498597	AT5G07100
13498607	AT5G07110
13498611	AT5G07130
13498617	AT5G07140
13498623	AT5G07150;AT5G07152
13498631	AT5G07170
13498646	AT5G07190
13498653	AT5G07210
13498663	AT5G07230
13498666	AT5G07240
13498671	AT5G07260
13498680	AT5G07270
13498693	AT5G07280
13498696	AT5G07290
13498712	AT5G07300
13498728	AT5G07310
13498731	AT5G07320
13498738	AT5G07330
13498742	AT5G07340
13498751	AT5G07370
13498760	AT5G07380;AT5G07390
13498775	AT5G07400
13498790	AT5G07410
13498795	AT5G07420
13498802	AT5G07430
13498809	AT5G07440
13498823	AT5G07480
13498828	AT5G07490
13498833	AT5G07500
13498837	AT5G07570
13498840	AT5G07572;AT5G07571
13498845	AT5G07580
13498848	AT5G07610
13498850	AT5G07630
13498867	AT5G07640
13498872	AT5G07660
13498896	AT5G07670
13498901	AT5G07680
13498909	AT5G07690
13498915	AT5G07700
13498919	AT5G07710
13498927	AT5G07720
13498931	AT5G07760
13498955	AT5G07770
13498969	AT5G07780
13498986	AT5G07790
13498992	AT5G07830
13499004	AT5G07850
13499007	AT5G07860
13499011	AT5G07870
13499016	AT5G07900
13499019	AT5G07930
13499029	AT5G07940
13499042	AT5G07960
13499048	AT5G07990
13499055	AT5G08000
13499062	AT5G08010
13499067	AT5G08020
13499078	AT5G08050
13499083	AT5G08055
13499086	AT5G08060
13499090	AT5G08070
13499092	AT5G08080
13499109	AT5G08090
13499112	AT5G08139
13499116	AT5G08141
13499118	AT5G08190
13499126	AT5G08200
13499132	AT5G08260
13499143	AT5G08270
13499150	AT5G08290
13499155	AT5G08300
13499165	AT5G08320
13499171	AT5G08330
13499175	AT5G08335
13499180	AT5G08340
13499190	AT5G08360
13499197	AT5G08391
13499201	AT5G08390
13499220	AT5G08420
13499234	AT5G08430
13499244	AT5G08440
13499266	AT5G08460
13499273	AT5G08470
13499292	AT5G08480
13499299	AT5G08500
13499313	AT5G08510
13499317	AT5G08535
13499323	AT5G08540
13499332	AT5G08565
13499340	AT5G08570
13499346	AT5G08590
13499358	AT5G08600
13499373	AT5G08610
13499385	AT5G08620
13499397	AT5G08640
13499405	AT5G08660
13499420	AT5G08680
13499428	AT5G08690
13499437	AT5G08695
13499452	ath-MIR166c
13499454	ath-MIR166d
13499456	AT5G08750
13499466	AT5G08760
13499471	AT5G08780
13499479	AT5G09220
13499488	AT5G09230
13499503	AT5G09260
13499510	AT5G09270
13499516	AT5G09290
13499525	AT5G09390
13499536	AT5G09400
13499549	AT5G09410
13499567	AT5G09420
13499582	AT5G09430
13499587	AT5G09440
13499591	AT5G09445;AT5G09443
13499595	AT5G09450
13499601	AT5G09550
13499615	AT5G09560
13499623	AT5G09570
13499630	AT5G09580
13499642	AT5G09590
13499650	AT5G09600
13499661	AT5G09610
13499663	AT5G09640
13499677	AT1G30830;AT1G12510;AT1G17670;AT1G24080;AT3G45935;AT3G45965;AT3G49925;AT3G59923;AT4G11985;AT5G59945;AT5G64505;AT5G09655;AT5G02435;AT3G45955
13499679	AT5G09760
13499684	AT5G09805
13499686	AT5G09810
13499693	AT5G09840
13499697	AT5G09860
13499720	AT5G09870
13499735	AT5G09876
13499739	AT5G09910
13499749	AT5G09920
13499758	AT5G09940
13499760	AT5G09960
13499765	AT5G09970
13499770	AK221799
13499772	AT5G09976
13499776	AT5G09978
13499780	AT5G09980
13499785	AT5G09990
13499790	AT5G10000
13499792	AT5G10010
13499807	AT5G10020
13499814	AT5G10040
13499817	AT5G10050
13499823	AT5G10080
13499833	AT5G10100
13499848	AT5G10120
13499850	AT5G10160
13499857	AT5G10180
13499870	AT5G10190
13499876	AT5G10200
13499882	AT5G10210
13499886	AT5G10260
13499894	AT5G10278
13499903	AT5G10280
13499909	AT5G10300
13499915	AT5G10340
13499918	AT5G10370
13499924	AT5G10380
13499928	AT5G10410
13499933	AT5G10460
13499943	AT5G10500
13499948	AT5G10510
13499959	AT1G49690;AT3G11285;AT3G19235;AT5G05795;AT5G65535;AT5G10525
13499961	AT5G10540
13499976	AT5G10570
13499982	AJ505648
13499984	AT5G10580;AT5G10590
13499993	AT5G10600
13499997	AT5G10610
13500000	AT5G10625
13500004	AT5G10630
13500018	AT5G10660
13500023	AT5G10680
13500025	AT5G10695
13500031	AT5G10710
13500049	AT5G10720
13500065	AT5G10745
13500071	AT5G10750
13500075	AT5G10780
13500085	AT5G10790
13500091	AT5G10830
13500095	AT5G10880
13500099	AT5G10910
13500106	AT5G10920
13500114	AT5G10960
13500119	AT5G10970
13500121	AT5G10990
13500125	AT5G11010
13500139	AT5G11040
13500152	AT5G11050
13500157	AT5G11060
13500166	AT5G11090
13500170	AT5G11100
13500182	AT5G11110
13500197	AT5G11130
13500202	AT5G11140
13500204	AT5G11160
13500213	AT5G11170
13500226	AT5G11190
13500229	AT5G11200
13500243	AT5G11220
13500246	AT5G11230
13500248	AT5G11240
13500263	AT5G11280
13500269	AT5G11290
13500273	AT5G11310
13500278	AT1G08240;AT1G12590;AT2G27850;AT2G29030;AT3G44955;AT3G46585;AT4G18815;AT5G45745;AT5G59385;AT5G59395;AT5G11225;AT5G11325
13500280	AT5G11340
13500286	AT5G11350
13500303	AT5G11370
13500309	AT5G11380
13500322	AT5G11390
13500329	AT5G11420
13500335	AT5G11430
13500341	AT5G11450
13500355	AT5G11490
13500373	AT5G11500
13500382	AT5G11510
13500398	AT5G11530
13500408	AT5G11580
13500415	AT5G11630
13500424	AT5G11640
13500435	AT5G11650
13500445	AT5G11660
13500450	AT5G11670
13500468	AT5G11680
13500477	AT5G11690
13500481	AT5G11710
13500495	AT5G11720
13500503	AT5G11730
13500508	AT5G11740
13500512	AT5G11750
13500520	AT5G11760
13500524	AT5G11780
13500532	AT5G11790
13500546	AT5G11810;AT5G11820
13500554	AT5G11870
13500566	AT5G11890
13500570	AT5G11900
13500580	AT5G11920
13500591	AT5G11940
13500601	AT5G11950
13500612	ath-MIR156e
13500614	AT5G12040
13500627	AT5G12050
13500631	AT5G12090
13500634	AT5G12100
13500637	AT5G12110
13500645	AT5G12130
13500660	AT5G12170
13500671	AT5G12180
13500681	AT5G12210
13500692	AT5G12220
13500704	AT5G12235
13500706	AT5G12236
13500708	AT5G12260
13500714	AT5G12320
13500722	AT5G12350
13500734	AT5G12380
13500741	AT5G12400
13500752	AT5G12450
13500754	AT5G12460
13500758	AT5G12850
13500763	AT5G12910
13500765	AT5G12940
13500769	AT5G12950
13500779	AT5G12960
13500790	AT5G12970
13500795	AT5G13010
13500813	AT5G13030
13500823	AT5G13060
13500842	AT5G13070
13500847	AT5G13100
13500854	AT5G13110
13500866	AT5G13130;AT5G13140
13500888	AT5G13160
13500896	AT5G13180
13500902	AT5G13200
13500907	AT5G13210
13500911	AT5G13220
13500923	AT5G13230
13500925	AT5G13250
13500932	AT5G13260
13500950	AT5G13280
13500965	AT5G13310
13500970	AT5G13320
13500977	AT5G13330
13500982	AT5G13350
13500988	AT5G13360
13500998	AT5G13370
13501005	AT5G13380
13501014	AT5G13390
13501021	AT5G13460
13501030	AT5G13470
13501035	AT5G13490
13501043	AT5G13500
13501057	AT5G13510
13501061	AT5G13530
13501080	AT5G13570
13501092	AT5G13580
13501096	AT5G13600
13501101	AT5G13610
13501111	AT5G13640
13501120	AT5G13650
13501137	AT5G13660
13501145	AT5G13690
13501165	AT5G13720
13501172	AT5G13740
13501189	AT5G13750
13501208	AT5G13760
13501215	AT5G13770;AT5G13780
13501218	AT5G13810
13501223	AT5G13820
13501235	AT5G13830
13501242	AT1G79290;AT1G79300;AT2G27560;AT3G53775;AT3G12385;AT5G44283;AT5G48675;AT5G52815;AT5G61345;AT5G13845;AT3G07185;AT5G48465
13501244	AT5G13850
13501251	AT5G13930
13501256	AT5G13960
13501272	AT5G13980
13501302	AT5G14000
13501308	AT5G14010
13501312	AT5G14030
13501321	AT5G14050
13501325	AT5G14060
13501341	AT5G14070
13501345	AT5G14090
13501351	AT5G14120
13501357	AT5G14140
13501364	AT5G14160
13501367	AT5G14200
13501377	AT5G14230
13501384	AT5G14250
13501399	AT5G14260
13501417	AT5G14270
13501431	AT5G14280
13501436	AT5G14300
13501439	AT5G14310
13501444	AT5G14340
13501449	AT5G14360
13501454	AT5G14400
13501464	AT5G14430
13501474	AT5G14450
13501482	AT5G14480
13501487	AT1G49020;AT1G73900;AT1G75070;AT1G76000;AT1G17660;AT1G18430;AT1G20210;AT1G03515;AT2G33650;AT2G33660;AT2G39860;AT3G27555;AT3G51265;AT3G52765;AT3G59926;AT3G13335;AT3G02335;AT5G40545;AT5G05945;AT5G59055;AT5G14495;AT5G15815;AT5G21378
13501489	ath-MIR398b
13501491	AT5G14560
13501493	AT5G14570
13501496	AT5G14600
13501503	AT5G14602
13501506	AT5G14610
13501519	AT5G14650
13501528	AT5G14670
13501533	AT5G14710
13501543	AT5G14730
13501547	AT5G14740
13501560	AT5G14760
13501570	AT5G14780
13501578	AT5G14790
13501586	AT5G14860
13501590	AT5G14880
13501599	AT5G14890
13501610	AT5G14910
13501617	AT5G14920
13501625	AT5G14930
13501634	AT5G14960
13501645	AT5G14970
13501653	AT5G14980
13501655	AT5G14990
13501660	AT5G14990
13501664	AT5G14995
13501666	AT5G15000
13501668	AT5G15010
13501671	AT5G15022
13501673	AT5G15070
13501705	AT5G15080
13501714	AT5G15110
13501720	AT5G15120
13501728	AT5G15130
13501735	AT5G15140
13501743	AT2G22110;AT3G26747;AT4G39672;AT5G38155;AT5G05985;AT5G56975;AT5G15175;AT3G11395
13501745	AT5G15180
13501752	AT5G15230
13501759	AT5G15240
13501766	AT5G15265
13501771	AT5G15270
13501781	AT5G15280
13501784	AT5G15290
13501790	AT5G15310
13501797	AT5G15320
13501803	AT5G15330
13501809	AT5G15380
13501820	AT5G15390
13501829	AT5G15430
13501833	AT5G15440
13501839	AT5G15510
13501851	AT5G15530
13501860	AT5G15560
13501863	AT5G15570
13501868	AT5G15581
13501872	AT5G15600
13501878	AT5G15610
13501892	AT5G15620
13501896	AT5G15630
13501905	AT5G15640
13501913	AT5G15650
13501920	AT5G15660
13501923	AT5G15670
13501926	AT5G15710
13501930	AT5G15725
13501936	AT5G15730
13501946	AT5G15750
13501953	AT5G15760
13501958	AT5G15790
13501968	AT4G26380
13501970	AT5G15810
13501984	AT1G49020;AT1G73900;AT1G75070;AT1G76000;AT1G17660;AT1G18430;AT1G20210;AT1G03515;AT2G33650;AT2G33660;AT2G39860;AT3G27555;AT3G51265;AT3G52765;AT3G59926;AT3G13335;AT3G02335;AT5G40545;AT5G05945;AT5G59055;AT5G14495;AT5G15815;AT5G21378
13501986	AT5G15820
13501990	AT5G15830
13501994	ath-MIR865
13501996	AT5G15850;AT5G15845
13502005	AT5G15853
13502007	AT5G15880;AT5G15890
13502015	AT5G15910
13502028	AT5G15920
13502034	AT5G15930
13502044	AT5G15940
13502054	AT5G15948;AT5G15950
13502063	AT5G15960
13502069	AT5G15970
13502075	AT5G15980
13502079	AT5G16000
13502091	AT5G16010
13502096	AT5G16020
13502105	AT5G16030
13502113	AT5G16060
13502119	AT5G16120
13502133	AT5G16130
13502140	AT5G16150
13502157	AT5G16170
13502160	AT5G16180
13502168	AT5G16230;AT5G16235
13502174	AT5G16240
13502181	AT5G16260
13502199	AT5G16270
13502217	AT5G16290
13502232	AT5G16300
13502246	AT5G16320
13502249	AT5G16350
13502259	AT5G16420
13502261	AT5G16430
13502263	AT5G16440
13502272	AT5G16450
13502277	AT5G16470
13502281	AT5G16510
13502287	AT5G16530
13502293	AT5G16540
13502302	AT5G16550
13502308	AT5G16567
13502310	AT5G16590
13502316	AT5G16600
13502320	AT5G16620
13502336	AT5G16630
13502352	AT5G16640
13502356	AT5G16690
13502374	AT5G16700
13502379	AT5G16710
13502387	AT5G16715
13502412	AT5G16720
13502418	AT5G16730
13502423	AT5G16760
13502427	AT5G16770
13502434	AT5G16820
13502441	AT5G16840
13502449	AT5G16860
13502451	AT5G16880
13502460	AT5G16890
13502472	AT5G16900
13502485	AT5G16910
13502490	AT5G16920
13502494	AT5G16930;AT5G16940
13502505	AT5G16950
13502509	AT5G17020
13502537	AT5G17060
13502546	AT5G17073
13502548	AT5G17080
13502554	AT5G17130
13502558	AT5G17140
13502561	AT5G17170
13502571	AT5G17180
13502573	AT5G17190
13502577	AT5G17210
13502585	AT5G17220
13502591	AT5G17233
13502593	AT5G17240
13502601	AT5G17262
13502603	AT5G17270
13502618	AT5G17280
13502621	AT5G17330
13502632	AT5G17350
13502636	AT5G17360
13502640	AT5G17390
13502644	AT5G17410
13502668	AT5G17440
13502681	AT5G17450
13502686	AT5G17480
13502688	AT5G17500
13502694	AT5G17530;AT5G17540
13502717	AT5G17560
13502722	AT5G17570
13502733	AT5G17580
13502737	AT5G17610
13502745	AT5G17630
13502749	AT5G17670
13502757	AT5G17680
13502762	AT5G17720
13502767	AT5G17800
13502773	AT5G17830
13502778	AT5G17847
13502780	AT5G17850
13502782	AT5G17870
13502786	AT5G17890
13502800	AT5G17900
13502805	AT5G17910
13502812	AT5G17920
13502827	AT5G17980
13502829	AT5G17990
13502841	AT5G18030
13502845	AT5G18040
13502851	AT5G18060
13502855	AT5G18065
13502861	AT5G18070
13502865	AT5G18080
13502867	AT5G18085
13502869	AT5G18090
13502876	AT5G18100
13502886	AT5G18120
13502893	AT5G18130
13502900	AT5G18140
13502906	AT5G18160
13502908	AT5G18170
13502920	AT5G18200
13502926	AT5G18210;AT5G18220
13502931	AT5G18240;AT5G18245
13502938	AT5G18250
13502946	AT5G18260;AT5G18255
13502952	AT5G18300
13502954	AT5G18310
13502961	AT5G18390
13502964	AT5G18403
13502967	AT5G18404
13502969	AT5G18407
13502973	AT5G18440
13502986	AT5G18460
13502996	AT5G18470
13503000	AT5G18500
13503011	AT5G18520
13503015	AT5G18540
13503023	AT5G18550
13503033	AT5G18580
13503047	AT5G18610
13503056	AT5G18630
13503067	AT5G18636
13503069	AT5G18640
13503080	AT5G18650
13503094	AT5G18670
13503100	AT5G18710
13503104	AT5G18720
13503110	AT5G18730
13503115	AT5G18740
13503120	AT5G18750;AT5G18748
13503125	AT5G18770
13503132	AT5G18780;AT5G18790
13503139	AT5G18800
13503145	AT5G18820
13503157	AT5G18830
13503174	AT5G18840
13503193	AT5G18850
13503198	AT5G18860
13503212	AT5G18870
13503218	AT5G18890
13503225	AT5G18920
13503231	AT5G18940
13503245	AT5G18960
13503248	AT5G18990
13503253	AT5G19000
13503263	AT5G19050
13503275	AT5G19060
13503279	AT5G19070
13503291	AT5G19080
13503297	AT5G19090
13503306	AT1G06860;AT1G06880;AT1G60580;AT1G60820;AT2G30180;AT2G30190;AT2G30450;AT3G53965;AT3G58165;AT3G61715;AT4G32475;AT5G07135;AT5G66817;AT5G19095;AT1G04320;AT1G60910;AT2G42420;AT1G60840;AT3G06105
13503308	AT5G19120
13503312	AT5G19140
13503322	AT5G19151
13503327	AT5G19160
13503334	AT5G19170
13503343	AT5G19180
13503355	AT5G19190
13503360	AT5G19200
13503366	AT5G19210
13503379	AT5G19221
13503386	AT5G19230
13503391	AT5G19240
13503396	AT5G19250
13503401	AT5G19257
13503403	AT5G19280
13503420	AT5G19290
13503423	AT5G19300
13503436	AT5G19310
13503449	AT5G19315
13503452	AT5G19350
13503463	AT5G19390
13503490	AT5G19400
13503500	AT5G19430
13503510	AT5G19440
13503519	AT5G19460
13503530	AT5G19470
13503540	AT5G19473
13503545	AT5G19480
13503555	AT5G19500
13503572	AT5G19520
13503581	AT5G19540
13503589	AT5G19550
13503604	AT5G19560
13503613	AT5G19570
13503617	AT5G19620
13503636	AT5G19640
13503641	AT5G19670
13503648	AT5G19680
13503657	AT5G19690
13503681	AT5G19720
13503687	AT5G19730
13503695	AT5G19740
13503706	AT5G19750
13503716	AT5G19780
13503724	AT5G19800
13503726	AT5G19810
13503728	AT5G19830
13503739	AT5G19840
13503761	AT5G19875
13503765	AT5G19940;AT5G19950
13503775	AT5G19960
13503787	AT5G19970
13503789	AT5G19990
13503799	AT5G20000
13503808	AT5G20010
13503814	AT5G20020
13503821	AT5G20050
13503825	AT5G20060
13503839	AT5G20070
13503848	AT5G20080
13503864	AT5G20100
13503868	AT5G20120
13503876	AT5G20130
13503882	AT5G20150
13503888	AT5G20180
13503895	AT5G20181
13503897	AT5G20190
13503902	AT5G20200
13503913	AT5G20220;AT5G20225
13503924	AT5G20230
13503929	AT5G20240
13503938	AT5G20250
13503949	AT5G20310
13503955	AT5G20330
13503959	AT5G20340
13503961	AT5G20350
13503977	AT5G20400
13503984	AT5G20410
13503993	AT5G20430
13503997	AT5G20440
13504004	AT5G20447
13504006	AT5G20480
13504010	AT5G20500
13504017	AT5G20540
13504025	AT5G20560
13504027	AT5G20590
13504035	AT5G20610
13504040	AT5G20640;AT5G20650
13504046	AT5G20660
13504062	AT5G20680
13504073	AT5G20690
13504076	AT5G20710
13504088	AT5G20720
13504098	AT5G20810
13504106	AT5G20900
13504114	AT5G20930
13504132	AT5G20935
13504136	AT5G20960
13504151	AT5G20970
13504155	AT5G21010
13504162	AT5G21020
13504166	AT5G21050
13504168	AT5G21070
13504174	AT5G21090
13504183	AT5G21100
13504190	AT5G21105
13504201	AT5G21110
13504204	AT5G21120
13504207	AT5G21130
13504211	AT5G21150
13504231	AT5G21170
13504240	AT5G21222
13504254	AT5G21326
13504272	AT5G21430
13504280	AT5G21482
13504287	AT5G21900
13504295	AT5G21910;AT5G21920
13504299	AT5G21930
13504320	AT5G21970
13504324	AT5G21990
13504338	AT5G22000
13504350	AT5G22050
13504361	AT5G22070
13504365	AT5G22100
13504374	AT5G22150
13504378	AT5G22160
13504382	AT5G22170
13504385	AT5G22190
13504388	AT5G22200
13504391	AT5G22210
13504396	AT5G22220
13504413	AT5G22240
13504415	AT5G22300
13504423	AT4G03410
13504425	AT5G22340
13504439	AT5G22355
13504443	AT5G22370
13504456	AT5G22410
13504462	AT5G22420
13504472	AT5G22430
13504477	AT5G22470
13504496	AT5G22500
13504508	AT5G22520
13504512	AT5G22530
13504516	AT5G22545
13504520	AT5G22555
13504525	AT5G22580
13504530	AT5G22590
13504535	AT5G22600
13504541	AT5G22608;AT2G05185
13504548	AT5G22610
13504553	AT5G22630
13504557	AT5G22640
13504572	AT5G22650
13504582	AT5G22690
13504590	AT5G22760
13504601	AT5G22794
13504609	AT5G22810
13504615	AT5G22830
13504632	AT5G22875
13504639	AT5G22900
13504643	AT5G22920
13504658	AT5G22940
13504665	AT5G22950
13504674	AT5G22980
13504684	AT5G23000
13504690	AT5G23010
13504702	AT5G23020
13504715	AT5G23030
13504719	AT5G23070
13504723	AT5G23090
13504733	AT5G23100
13504737	AT5G23110
13504752	AT5G23120
13504763	AT5G23130
13504769	AT5G23140
13504774	AT5G23150
13504788	AT5G23155
13504792	AT5G23180
13504794	AT5G23200
13504801	AT5G23210
13504815	AT5G23250
13504826	AT5G23260
13504835	AT5G23270
13504841	AT5G23280
13504845	AT5G23290
13504852	AT5G23310
13504862	AT5G23320
13504864	AT5G23330
13504872	AT5G23340
13504877	AT5G23360
13504881	AT5G23380
13504889	AT5G23400
13504893	AT5G23411;AT5G42730
13504895	AT5G23460
13504899	AT5G23470
13504901	AT5G23480
13504909	AT5G23490
13504924	AT5G23510
13504938	AT5G23535
13504946	AT5G23540
13504955	AT5G23570
13504963	AT5G23575
13504977	AT5G23600
13504979	AT5G23650
13504982	AT5G23665
13504984	AT5G23670
13504998	AT5G23690
13505015	AT5G23700
13505031	AT5G23720
13505047	AT5G23730
13505051	AT5G23810
13505062	AT5G23820
13505069	AT5G23830
13505075	AT5G23840
13505083	AT5G23850
13505091	AT5G23860
13505098	AT5G23880
13505117	AT5G23890
13505129	AT5G23903
13505134	AT5G23910
13505154	AT5G23950
13505158	AT5G23960
13505168	AT5G23970
13505171	AT5G23989
13505173	AT5G24010
13505177	AT5G24020
13505181	AT5G24100
13505187	AT5G24105
13505192	AT5G24130
13505199	AT5G24165
13505204	AT5G24180
13505208	AT5G24190
13505212	AT5G24200
13505219	AT5G24210
13505226	AT5G24220
13505230	AT5G24230
13505237	AT5G24300
13505256	AT5G24310
13505271	AT5G24314
13505277	AT5G24340
13505286	AT5G24350
13505303	AT5G24352
13505310	AT5G24360
13505321	AT5G24370
13505323	AT5G24380
13505332	AT5G24450
13505347	AT5G24460
13505351	AT5G24490
13505359	AT5G24530
13505366	AT5G24560
13505370	AT5G24593
13505372	AT5G24610
13505377	AT5G24620
13505388	AT5G24640
13505392	AT5G24650
13505400	AT5G24670
13505415	AT5G24680
13505423	AT5G24790
13505427	AT5G24800
13505435	AT5G24820
13505438	ath-MIR169b
13505440	AT5G24830
13505447	AT5G24860
13505451	AT5G24880
13505453	AT5G24920
13505456	AT5G24930
13505461	AT5G24980
13505466	AT5G24990
13505470	AT5G25010
13505472	AT5G25020
13505475	AT5G25040
13505485	AT5G25050
13505493	AT5G25080
13505501	AT5G25102
13505503	AT5G25120
13505508	AT5G25130
13505513	AT5G25140
13505517	AT5G25150
13505538	AT5G25160
13505542	AT5G25170;AT5G25180
13505548	AT5G25210
13505554	AT5G25220
13505561	AT5G25230
13505572	AT5G25250
13505577	AT5G25260
13505582	AT5G25280
13505589	AT5G25290
13505591	AT5G25300
13505599	AT5G25310
13505605	AT5G25330
13505609	AT5G25340;AT5G25350
13505618	AT5G25380
13505630	AT5G25390
13505635	AT5G25400
13505637	AT5G25410
13505646	AT5G25415
13505656	AT5G25425
13505658	AT5G25430
13505672	AT5G25450
13505679	AT5G25460
13505685	AT5G25490
13505691	AT5G25500;AT5G25510
13505695	AT5G25520
13505705	AT5G25550
13505707	AT5G25560
13505726	AT5G25570
13505735	AT5G25580
13505748	AT4G23635;AT5G52495;AT5G25585;AT1G20040;AT4G11216;AT5G41605
13505750	AT5G25630
13505758	AT5G25750
13505761	AT5G25754
13505769	AT5G25760
13505777	AT5G25850
13505781	AT5G25880
13505799	AT5G25890
13505805	AT5G25900
13505815	AT5G25910
13505818	AT5G25930
13505823	AT5G25970
13505828	AT5G25980
13505840	AT5G26030
13505854	AT5G26070
13505856	AT5G26080
13505858	AT5G26140
13505863	AT5G26146
13505867	ath-MIR156f
13505869	AT5G26160
13505874	AT5G26180
13505892	AT5G26200
13505896	AT5G26240
13505921	AT5G26250
13505927	AT5G26260
13505936	AT5G26270
13505941	AT5G26280
13505949	AT5G26290
13505955	AT5G26300
13505962	AT5G26310
13505966	AT5G26320
13505974	AT5G26570
13505995	AT5G26594
13505998	AT5G26667
13506010	AT5G26673
13506012	AT5G26692
13506016	AT5G26717
13506020	AT5G26740
13506033	AT5G26731
13506037	AT5G26730
13506041	AT5G26720
13506045	AT5G26710
13506054	AT5G26690
13506059	AT5G26670
13506075	AT5G26650
13506078	AT5G26630
13506080	AT5G26617
13506083	AT5G26610
13506095	AT5G26600
13506099	AT5G26780
13506118	AT5G26790
13506122	AT5G26800
13506128	AT5G26805
13506130	AT5G26810
13506136	AT5G26820
13506151	AT5G26830
13506171	AT5G26850
13506195	AT5G26860
13506212	AT5G26890
13506214	AT5G26900
13506216	AT5G26912
13506218	AT5G26920
13506229	AT5G26930
13506234	AT5G26940
13506243	AT5G26990
13506251	AT5G27000
13506270	AT5G27020;AT5G27030
13506274	AT5G27050
13506276	AT5G27070
13506278	AT5G27090
13506282	AT5G27120
13506293	AT5G27130
13506296	AT5G27140
13506305	AT5G27150
13506322	AT5G27170
13506325	AT5G27200
13506330	AT5G27220
13506335	AT5G27230
13506344	AT5G27240
13506346	AT5G27260
13506349	AT5G27270
13506359	AT5G27280;AT5G27290
13506365	AT5G27300
13506374	AT5G27310
13506376	AT5G27320
13506381	AT5G27340
13506386	AT5G27350
13506402	AT5G27360
13506417	AT5G27370
13506419	AT5G27410;AT5G27400
13506443	AT5G27420
13506446	AT5G27430
13506455	AT5G27450
13506465	AT5G27470
13506476	AT5G27495
13506479	AT5G27510
13506481	AT5G27530
13506492	AT5G27540
13506510	AT5G27560
13506522	AT5G27580
13506524	AT5G27600
13506549	AT5G27606
13506554	AT5G27610
13506573	AT5G27620
13506588	AT5G27630
13506606	AT5G27650
13506611	AT5G27690
13506616	AT5G27710
13506626	AT5G27720
13506635	AT5G27730
13506651	AT5G27740
13506664	AT5G27750
13506670	AT5G27760
13506676	AT5G27770
13506681	AT5G27800
13506688	ath-MIR164c
13506690	AT5G27810
13506692	AT5G27820
13506696	AT5G27830
13506707	AT5G27850
13506713	AT5G27880
13506715	AT5G27889
13506717	AT5G27890
13506725	AT5G27940
13506729	AT5G27945
13506733	AT5G27950
13506746	AT5G27967
13506748	AT5G27970
13506796	AT5G27990
13506803	AT5G28000
13506806	AT5G28010
13506809	AT5G28070
13506812	AT5G28090
13506815	AT5G28150
13506820	AT5G28160
13506823	AT5G28180
13506826	AT5G28210
13506828	AT5G28262
13506831	AT5G28320
13506844	AT5G28340
13506850	AT5G28350
13506879	AT5G28410
13506884	AT5G28420
13506886	AT5G28460;AT5G28370;AT3G61520
13506889	AT5G28463
13506894	AT5G28470
13506900	AT5G28500
13506905	AT5G28520
13506910	AT5G28560
13506913	AT5G28610
13506916	AT5G28615
13506918	AT5G28630
13506922	AT5G28646
13506932	AT5G28660
13506936	AT5G28690
13506941	AT5G28720
13506944	AT5G28730
13506949	AT5G28740
13506954	AT5G28781
13506956	AT5G28800
13506959	AT5G28810
13506966	AT5G28820
13506970	AT5G28821
13506972	AT5G28830
13506978	AT5G28885
13506982	AT5G28900
13506994	AT5G28919
13506998	AT5G28950
13507002	AT5G28960
13507007	AT5G29044
13507009	AT5G29050
13507012	AT5G29613
13507015	AT5G29624
13507017	AT5G30341
13507022	AT5G30495
13507028	AT5G30490
13507034	AT5G30500
13507039	AT5G32017
13507041	AT5G32440
13507052	AT5G32450
13507061	AT5G32613
13507068	AT5G33280
13507077	AT5G33290
13507084	AT5G33320
13507095	AT5G33340
13507098	AT5G33355
13507102	AT5G33390
